20250616030427,192.168.0.132,5112,192.168.0.122,47514,3,0.0-1.0,4448220,35585760,0.082,0,3026,0.000,12
20250616030428,192.168.0.132,5112,192.168.0.122,47514,3,1.0-2.0,4071900,32575200,0.065,374,3144,11.896,8
20250616030429,192.168.0.132,5112,192.168.0.122,47514,3,2.0-3.0,4426170,35409360,0.090,266,3277,8.117,7
20250616030430,192.168.0.132,5112,192.168.0.122,47514,3,3.0-4.0,4526130,36209040,0.080,202,3281,6.157,11
20250616030431,192.168.0.132,5112,192.168.0.122,47514,3,4.0-5.0,4530540,36244320,0.084,202,3284,6.151,11
20250616030432,192.168.0.132,5112,192.168.0.122,47514,3,5.0-6.0,4501140,36009120,0.131,218,3280,6.646,11
20250616030433,192.168.0.132,5112,192.168.0.122,47514,3,6.0-7.0,4484970,35879760,0.076,231,3282,7.038,7
20250616030434,192.168.0.132,5112,192.168.0.122,47514,3,7.0-8.0,4521720,36173760,0.093,203,3279,6.191,8
20250616030435,192.168.0.132,5112,192.168.0.122,47514,3,8.0-9.0,4530540,36244320,0.076,202,3284,6.151,8
20250616030436,192.168.0.132,5112,192.168.0.122,47514,3,9.0-10.0,4508490,36067920,0.089,210,3277,6.408,10
20250616030437,192.168.0.132,5112,192.168.0.122,47514,3,10.0-11.0,4508490,36067920,0.094,217,3284,6.608,0
20250616030438,192.168.0.132,5112,192.168.0.122,47514,3,11.0-12.0,4492320,35938560,0.086,225,3281,6.858,6
20250616030439,192.168.0.132,5112,192.168.0.122,47514,3,12.0-13.0,4501140,36009120,0.061,219,3281,6.675,11
20250616030440,192.168.0.132,5112,192.168.0.122,47514,3,13.0-14.0,4517310,36138480,0.065,206,3279,6.282,15
20250616030441,192.168.0.132,5112,192.168.0.122,47514,3,14.0-15.0,4496730,35973840,0.069,225,3284,6.851,3
20250616030442,192.168.0.132,5112,192.168.0.122,47514,3,15.0-16.0,4499670,35997360,0.080,218,3279,6.648,4
20250616030443,192.168.0.132,5112,192.168.0.122,47514,3,16.0-17.0,4518780,36150240,0.117,206,3280,6.280,4
20250616030444,192.168.0.132,5112,192.168.0.122,47514,3,17.0-18.0,4486440,35891520,0.089,228,3280,6.951,6
20250616030445,192.168.0.132,5112,192.168.0.122,47514,3,18.0-19.0,4514370,36114960,0.099,212,3283,6.458,5
20250616030446,192.168.0.132,5112,192.168.0.122,47514,3,19.0-20.0,4504080,36032640,0.078,215,3279,6.557,5
20250616030447,192.168.0.132,5112,192.168.0.122,47514,3,20.0-21.0,4465860,35726880,0.083,244,3282,7.434,2
20250616030448,192.168.0.132,5112,192.168.0.122,47514,3,21.0-22.0,4511430,36091440,0.063,211,3280,6.433,5
20250616030449,192.168.0.132,5112,192.168.0.122,47514,3,22.0-23.0,4479090,35832720,0.078,233,3280,7.104,5
20250616030450,192.168.0.132,5112,192.168.0.122,47514,3,23.0-24.0,4290930,34327440,0.058,358,3277,10.925,10
20250616030451,192.168.0.132,5112,192.168.0.122,47514,3,24.0-25.0,4508490,36067920,0.080,214,3281,6.522,1
20250616030452,192.168.0.132,5112,192.168.0.122,47514,3,25.0-26.0,4511430,36091440,0.057,213,3282,6.490,5
20250616030453,192.168.0.132,5112,192.168.0.122,47514,3,26.0-27.0,4495260,35962080,0.073,224,3282,6.825,9
20250616030454,192.168.0.132,5112,192.168.0.122,47514,3,27.0-28.0,4521720,36173760,0.089,204,3280,6.220,5
20250616030455,192.168.0.132,5112,192.168.0.122,47514,3,28.0-29.0,4458510,35668080,0.067,248,3281,7.559,5
20250616030456,192.168.0.132,5112,192.168.0.122,47514,3,29.0-30.0,4514370,36114960,0.065,211,3282,6.429,4
20250616030457,192.168.0.132,5112,192.168.0.122,47514,3,30.0-31.0,4505550,36044400,0.105,211,3276,6.441,0
20250616030458,192.168.0.132,5112,192.168.0.122,47514,3,0.0-31.1,139405980,35838462,0.120,6870,101704,6.755,203
20250616030500,192.168.0.132,5112,192.168.0.122,45673,5,0.0-1.0,3010560,24084480,0.067,0,2048,0.000,1
20250616030501,192.168.0.132,5112,192.168.0.122,45673,5,1.0-2.0,3009090,24072720,0.068,0,2047,0.000,1
20250616030502,192.168.0.132,5112,192.168.0.122,45673,5,2.0-3.0,3009090,24072720,0.111,0,2047,0.000,0
20250616030503,192.168.0.132,5112,192.168.0.122,45673,5,3.0-4.0,3009090,24072720,0.088,0,2047,0.000,0
20250616030504,192.168.0.132,5112,192.168.0.122,45673,5,4.0-5.0,3010560,24084480,0.089,0,2048,0.000,1
20250616030505,192.168.0.132,5112,192.168.0.122,45673,5,5.0-6.0,3009090,24072720,0.121,0,2047,0.000,1
20250616030506,192.168.0.132,5112,192.168.0.122,45673,5,6.0-7.0,3009090,24072720,0.071,0,2047,0.000,1
20250616030507,192.168.0.132,5112,192.168.0.122,45673,5,7.0-8.0,3007620,24060960,0.107,0,2046,0.000,0
20250616030508,192.168.0.132,5112,192.168.0.122,45673,5,8.0-9.0,3010560,24084480,0.076,0,2048,0.000,1
20250616030509,192.168.0.132,5112,192.168.0.122,45673,5,9.0-10.0,3009090,24072720,0.085,0,2047,0.000,1
20250616030510,192.168.0.132,5112,192.168.0.122,45673,5,10.0-11.0,3009090,24072720,0.097,0,2047,0.000,0
20250616030511,192.168.0.132,5112,192.168.0.122,45673,5,11.0-12.0,2817990,22543920,1.345,0,1917,0.000,6
20250616030512,192.168.0.132,5112,192.168.0.122,45673,5,12.0-13.0,3201660,25613280,0.127,0,2178,0.000,2
20250616030513,192.168.0.132,5112,192.168.0.122,45673,5,13.0-14.0,3007620,24060960,0.102,0,2046,0.000,1
20250616030514,192.168.0.132,5112,192.168.0.122,45673,5,14.0-15.0,3010560,24084480,0.087,0,2048,0.000,1
20250616030515,192.168.0.132,5112,192.168.0.122,45673,5,15.0-16.0,3009090,24072720,0.091,0,2047,0.000,1
20250616030516,192.168.0.132,5112,192.168.0.122,45673,5,16.0-17.0,3009090,24072720,0.080,0,2047,0.000,1
20250616030517,192.168.0.132,5112,192.168.0.122,45673,5,17.0-18.0,3009090,24072720,0.095,0,2047,0.000,0
