20250616030427,192.168.0.133,5113,192.168.0.123,36259,3,2.0-3.0,1589070,12712560,0.120,0,1081,0.000,1
20250616030428,192.168.0.133,5113,192.168.0.123,36259,3,3.0-4.0,1477350,11818800,0.095,119,1124,10.587,1
20250616030429,192.168.0.133,5113,192.168.0.123,36259,3,4.0-5.0,1564080,12512640,0.097,108,1172,9.215,0
20250616030430,192.168.0.133,5113,192.168.0.123,36259,3,5.0-6.0,1543500,12348000,0.089,123,1173,10.486,0
20250616030431,192.168.0.133,5113,192.168.0.123,36259,3,6.0-7.0,1575840,12606720,0.091,102,1174,8.688,0
20250616030432,192.168.0.133,5113,192.168.0.123,36259,3,7.0-8.0,1568490,12547920,0.099,106,1173,9.037,0
20250616030433,192.168.0.133,5113,192.168.0.123,36259,3,8.0-9.0,1567020,12536160,0.084,107,1173,9.122,0
20250616030434,192.168.0.133,5113,192.168.0.123,36259,3,9.0-10.0,1574370,12594960,0.084,102,1173,8.696,0
20250616030435,192.168.0.133,5113,192.168.0.123,36259,3,10.0-11.0,1562610,12500880,0.079,110,1173,9.378,0
20250616030436,192.168.0.133,5113,192.168.0.123,36259,3,11.0-12.0,1568490,12547920,0.109,105,1172,8.959,3
20250616030437,192.168.0.133,5113,192.168.0.123,36259,3,12.0-13.0,1565550,12524400,0.119,109,1174,9.284,0
20250616030438,192.168.0.133,5113,192.168.0.123,36259,3,13.0-14.0,1571430,12571440,0.104,104,1173,8.866,0
20250616030439,192.168.0.133,5113,192.168.0.123,36259,3,14.0-15.0,1592010,12736080,0.105,92,1175,7.830,1
20250616030440,192.168.0.133,5113,192.168.0.123,36259,3,15.0-16.0,1565550,12524400,0.073,106,1171,9.052,0
20250616030441,192.168.0.133,5113,192.168.0.123,36259,3,16.0-17.0,1569960,12559680,0.093,105,1173,8.951,0
20250616030442,192.168.0.133,5113,192.168.0.123,36259,3,17.0-18.0,1584660,12677280,0.080,95,1173,8.099,0
20250616030443,192.168.0.133,5113,192.168.0.123,36259,3,18.0-19.0,1568490,12547920,0.092,107,1174,9.114,0
20250616030444,192.168.0.133,5113,192.168.0.123,36259,3,19.0-20.0,1556730,12453840,0.095,112,1171,9.564,2
20250616030445,192.168.0.133,5113,192.168.0.123,36259,3,20.0-21.0,1544970,12359760,0.115,123,1174,10.477,0
20250616030446,192.168.0.133,5113,192.168.0.123,36259,3,21.0-22.0,1556730,12453840,0.083,114,1173,9.719,0
20250616030447,192.168.0.133,5113,192.168.0.123,36259,3,22.0-23.0,1578780,12630240,0.087,99,1173,8.440,0
20250616030448,192.168.0.133,5113,192.168.0.123,36259,3,23.0-24.0,1565550,12524400,0.105,109,1174,9.284,0
20250616030449,192.168.0.133,5113,192.168.0.123,36259,3,24.0-25.0,1574370,12594960,0.075,100,1171,8.540,0
20250616030450,192.168.0.133,5113,192.168.0.123,36259,3,25.0-26.0,1534680,12277440,0.091,128,1172,10.922,6
20250616030451,192.168.0.133,5113,192.168.0.123,36259,3,26.0-27.0,1562610,12500880,0.112,109,1172,9.300,0
20250616030452,192.168.0.133,5113,192.168.0.123,36259,3,27.0-28.0,1550850,12406800,0.103,120,1175,10.213,0
20250616030453,192.168.0.133,5113,192.168.0.123,36259,3,28.0-29.0,1581720,12653760,0.108,96,1172,8.191,2
20250616030454,192.168.0.133,5113,192.168.0.123,36259,3,29.0-30.0,1568490,12547920,0.114,106,1173,9.037,0
20250616030455,192.168.0.133,5113,192.168.0.123,36259,3,30.0-31.0,1592010,12736080,0.079,91,1174,7.751,0
20250616030456,192.168.0.133,5113,192.168.0.123,36259,3,31.0-32.0,1555260,12442080,0.083,115,1173,9.804,0
