20250616034041,192.168.0.132,5112,192.168.0.122,42007,3,2.0-3.0,4921560,39372480,0.077,0,3348,0.000,2
20250616034042,192.168.0.132,5112,192.168.0.122,42007,3,3.0-4.0,4920090,39360720,0.087,0,3347,0.000,2
20250616034043,192.168.0.132,5112,192.168.0.122,42007,3,4.0-5.0,4918620,39348960,0.110,0,3346,0.000,5
20250616034044,192.168.0.132,5112,192.168.0.122,42007,3,5.0-6.0,4918620,39348960,0.055,0,3346,0.000,2
20250616034045,192.168.0.132,5112,192.168.0.122,42007,3,6.0-7.0,4920090,39360720,0.102,0,3347,0.000,18
20250616034046,192.168.0.132,5112,192.168.0.122,42007,3,7.0-8.0,4920090,39360720,0.054,0,3347,0.000,6
20250616034047,192.168.0.132,5112,192.168.0.122,42007,3,8.0-9.0,4918620,39348960,0.073,0,3346,0.000,10
20250616034049,192.168.0.132,5112,192.168.0.122,42007,3,9.0-10.0,4920090,39360720,0.069,0,3347,0.000,4
20250616034049,192.168.0.132,5112,192.168.0.122,42007,3,10.0-11.0,4920090,39360720,0.088,0,3347,0.000,3
20250616034051,192.168.0.132,5112,192.168.0.122,42007,3,11.0-12.0,4918620,39348960,0.065,0,3346,0.000,5
20250616034051,192.168.0.132,5112,192.168.0.122,42007,3,12.0-13.0,4920090,39360720,0.103,0,3347,0.000,3
20250616034052,192.168.0.132,5112,192.168.0.122,42007,3,13.0-14.0,4248300,33986400,0.171,91,2981,3.053,47
20250616034053,192.168.0.132,5112,192.168.0.122,42007,3,14.0-15.0,5364030,42912240,0.101,0,3649,0.000,12
20250616034054,192.168.0.132,5112,192.168.0.122,42007,3,15.0-16.0,5011230,40089840,0.069,0,3409,0.000,6
20250616034055,192.168.0.132,5112,192.168.0.122,42007,3,16.0-17.0,4920090,39360720,0.079,0,3347,0.000,24
20250616034056,192.168.0.132,5112,192.168.0.122,42007,3,17.0-18.0,4920090,39360720,0.085,0,3347,0.000,5
20250616034057,192.168.0.132,5112,192.168.0.122,42007,3,18.0-19.0,4892160,39137280,0.162,0,3328,0.000,50
20250616034059,192.168.0.132,5112,192.168.0.122,42007,3,19.0-20.0,4943610,39548880,0.113,0,3363,0.000,27
20250616034059,192.168.0.132,5112,192.168.0.122,42007,3,20.0-21.0,4920090,39360720,0.159,0,3347,0.000,38
20250616034100,192.168.0.132,5112,192.168.0.122,42007,3,21.0-22.0,4921560,39372480,0.073,0,3348,0.000,23
20250616034101,192.168.0.132,5112,192.168.0.122,42007,3,22.0-23.0,4918620,39348960,0.114,0,3346,0.000,17
20250616034102,192.168.0.132,5112,192.168.0.122,42007,3,23.0-24.0,4920090,39360720,0.060,0,3347,0.000,26
20250616034103,192.168.0.132,5112,192.168.0.122,42007,3,24.0-25.0,4918620,39348960,0.078,0,3346,0.000,17
20250616034104,192.168.0.132,5112,192.168.0.122,42007,3,25.0-26.0,4918620,39348960,0.146,0,3346,0.000,11
20250616034105,192.168.0.132,5112,192.168.0.122,42007,3,26.0-27.0,4918620,39348960,0.134,0,3346,0.000,19
20250616034107,192.168.0.132,5112,192.168.0.122,42007,3,27.0-28.0,4920090,39360720,0.171,0,3347,0.000,10
20250616034107,192.168.0.132,5112,192.168.0.122,42007,3,28.0-29.0,4921560,39372480,0.093,0,3348,0.000,9
20250616034109,192.168.0.132,5112,192.168.0.122,42007,3,29.0-30.0,4920090,39360720,0.096,0,3347,0.000,20
20250616034109,192.168.0.132,5112,192.168.0.122,42007,3,30.0-31.0,4920090,39360720,0.083,0,3347,0.000,15
20250616034110,192.168.0.132,5112,192.168.0.122,42007,3,31.0-32.0,4918620,39348960,0.074,0,3346,0.000,17
20250616034111,192.168.0.132,5112,192.168.0.122,42007,3,32.0-33.0,4918620,39348960,0.085,0,3346,0.000,8
20250616034115,192.168.0.132,5112,192.168.0.122,35008,4,35.0-36.0,3901380,31211040,0.108,0,2654,0.000,30
20250616034116,192.168.0.132,5112,192.168.0.122,35008,4,36.0-37.0,3896970,31175760,0.080,0,2651,0.000,10
20250616034117,192.168.0.132,5112,192.168.0.122,35008,4,37.0-38.0,3898440,31187520,0.097,0,2652,0.000,3
20250616034118,192.168.0.132,5112,192.168.0.122,35008,4,38.0-39.0,3899910,31199280,0.101,0,2653,0.000,5
20250616034119,192.168.0.132,5112,192.168.0.122,35008,4,39.0-40.0,3898440,31187520,0.086,0,2652,0.000,3
20250616034120,192.168.0.132,5112,192.168.0.122,35008,4,40.0-41.0,3898440,31187520,0.080,0,2652,0.000,6
20250616034121,192.168.0.132,5112,192.168.0.122,35008,4,41.0-42.0,3899910,31199280,0.084,0,2653,0.000,9
20250616034122,192.168.0.132,5112,192.168.0.122,35008,4,42.0-43.0,3898440,31187520,0.089,0,2652,0.000,9
20250616034123,192.168.0.132,5112,192.168.0.122,35008,4,43.0-44.0,3899910,31199280,0.123,0,2653,0.000,4
20250616034124,192.168.0.132,5112,192.168.0.122,35008,4,44.0-45.0,3898440,31187520,0.098,0,2652,0.000,8
20250616034125,192.168.0.132,5112,192.168.0.122,35008,4,45.0-46.0,3898440,31187520,0.088,0,2652,0.000,10
20250616034126,192.168.0.132,5112,192.168.0.122,35008,4,46.0-47.0,3898440,31187520,0.088,0,2652,0.000,2
20250616034127,192.168.0.132,5112,192.168.0.122,35008,4,47.0-48.0,3898440,31187520,0.081,0,2652,0.000,2
20250616034128,192.168.0.132,5112,192.168.0.122,35008,4,48.0-49.0,3899910,31199280,0.098,0,2653,0.000,5
20250616034129,192.168.0.132,5112,192.168.0.122,35008,4,49.0-50.0,3898440,31187520,0.092,0,2652,0.000,7
20250616034130,192.168.0.132,5112,192.168.0.122,35008,4,50.0-51.0,3899910,31199280,0.053,0,2653,0.000,8
20250616034131,192.168.0.132,5112,192.168.0.122,35008,4,51.0-52.0,3716160,29729280,0.119,0,2528,0.000,23
20250616034132,192.168.0.132,5112,192.168.0.122,35008,4,52.0-53.0,4080720,32645760,0.103,0,2776,0.000,3
20250616034133,192.168.0.132,5112,192.168.0.122,35008,4,53.0-54.0,3898440,31187520,0.072,0,2652,0.000,6
20250616034134,192.168.0.132,5112,192.168.0.122,35008,4,54.0-55.0,3899910,31199280,0.139,0,2653,0.000,2
