20250616033349,192.168.0.131,5111,192.168.0.121,50762,3,0.0-1.0,7965930,63727440,0.064,0,5419,0.000,8
20250616033350,192.168.0.131,5111,192.168.0.121,50762,3,1.0-2.0,7955640,63645120,0.070,0,5412,0.000,6
20250616033351,192.168.0.131,5111,192.168.0.121,50762,3,2.0-3.0,7957110,63656880,0.063,0,5413,0.000,15
20250616033352,192.168.0.131,5111,192.168.0.121,50762,3,3.0-4.0,7957110,63656880,0.057,0,5413,0.000,11
20250616033353,192.168.0.131,5111,192.168.0.121,50762,3,4.0-5.0,7957110,63656880,0.058,0,5413,0.000,11
20250616033354,192.168.0.131,5111,192.168.0.121,50762,3,5.0-6.0,7957110,63656880,0.091,0,5413,0.000,6
20250616033355,192.168.0.131,5111,192.168.0.121,50762,3,6.0-7.0,7957110,63656880,0.065,0,5413,0.000,7
20250616033356,192.168.0.131,5111,192.168.0.121,50762,3,7.0-8.0,7957110,63656880,0.051,0,5413,0.000,9
20250616033357,192.168.0.131,5111,192.168.0.121,50762,3,8.0-9.0,7957110,63656880,0.060,0,5413,0.000,12
20250616033358,192.168.0.131,5111,192.168.0.121,50762,3,9.0-10.0,7583730,60669840,0.231,0,5159,0.000,54
20250616033359,192.168.0.131,5111,192.168.0.121,50762,3,10.0-11.0,8271690,66173520,0.079,0,5627,0.000,30
20250616033400,192.168.0.131,5111,192.168.0.121,50762,3,11.0-12.0,7442610,59540880,0.219,2,5065,0.039,73
20250616033401,192.168.0.131,5111,192.168.0.121,50762,3,12.0-13.0,8279040,66232320,0.087,0,5630,0.000,25
20250616033402,192.168.0.131,5111,192.168.0.121,50762,3,13.0-14.0,8207010,65656080,0.084,0,5583,0.000,21
20250616033403,192.168.0.131,5111,192.168.0.121,50762,3,14.0-15.0,7955640,63645120,0.085,0,5412,0.000,30
20250616033404,192.168.0.131,5111,192.168.0.121,50762,3,15.0-16.0,7955640,63645120,0.130,0,5412,0.000,35
20250616033405,192.168.0.131,5111,192.168.0.121,50762,3,16.0-17.0,7958580,63668640,0.092,0,5414,0.000,13
20250616033406,192.168.0.131,5111,192.168.0.121,50762,3,17.0-18.0,7958580,63668640,0.062,0,5414,0.000,18
20250616033407,192.168.0.131,5111,192.168.0.121,50762,3,18.0-19.0,7957110,63656880,0.077,0,5413,0.000,28
20250616033408,192.168.0.131,5111,192.168.0.121,50762,3,19.0-20.0,7957110,63656880,0.060,0,5413,0.000,24
20250616033409,192.168.0.131,5111,192.168.0.121,50762,3,20.0-21.0,7957110,63656880,0.040,0,5413,0.000,20
20250616033410,192.168.0.131,5111,192.168.0.121,50762,3,21.0-22.0,7954170,63633360,0.109,0,5411,0.000,24
20250616033411,192.168.0.131,5111,192.168.0.121,50762,3,22.0-23.0,7957110,63656880,0.112,0,5413,0.000,17
20250616033412,192.168.0.131,5111,192.168.0.121,50762,3,23.0-24.0,7958580,63668640,0.065,0,5414,0.000,21
20250616033413,192.168.0.131,5111,192.168.0.121,50762,3,24.0-25.0,7958580,63668640,0.100,0,5414,0.000,17
20250616033414,192.168.0.131,5111,192.168.0.121,50762,3,25.0-26.0,7957110,63656880,0.057,0,5413,0.000,22
20250616033415,192.168.0.131,5111,192.168.0.121,50762,3,26.0-27.0,7955640,63645120,0.055,0,5412,0.000,17
20250616033416,192.168.0.131,5111,192.168.0.121,50762,3,27.0-28.0,7635180,61081440,0.227,0,5194,0.000,90
20250616033417,192.168.0.131,5111,192.168.0.121,50762,3,28.0-29.0,8236410,65891280,0.069,0,5603,0.000,25
20250616033418,192.168.0.131,5111,192.168.0.121,50762,3,29.0-30.0,7999740,63997920,0.063,0,5442,0.000,28
20250616033419,192.168.0.131,5111,192.168.0.121,50762,3,0.0-31.0,246668940,63657835,0.079,0,167802,0.000,738
20250616033422,192.168.0.131,5111,192.168.0.121,41947,4,0.0-1.0,7422030,59376240,0.107,0,5049,0.000,21
20250616033423,192.168.0.131,5111,192.168.0.121,41947,4,1.0-2.0,7423500,59388000,0.088,0,5050,0.000,20
20250616033424,192.168.0.131,5111,192.168.0.121,41947,4,2.0-3.0,7419090,59352720,0.075,0,5047,0.000,15
20250616033425,192.168.0.131,5111,192.168.0.121,41947,4,3.0-4.0,7423500,59388000,0.069,0,5050,0.000,20
20250616033426,192.168.0.131,5111,192.168.0.121,41947,4,4.0-5.0,7419090,59352720,0.068,0,5047,0.000,30
20250616033427,192.168.0.131,5111,192.168.0.121,41947,4,5.0-6.0,7423500,59388000,0.066,0,5050,0.000,16
20250616033428,192.168.0.131,5111,192.168.0.121,41947,4,6.0-7.0,7420560,59364480,0.060,0,5048,0.000,22
20250616033429,192.168.0.131,5111,192.168.0.121,41947,4,7.0-8.0,7420560,59364480,0.068,0,5048,0.000,27
20250616033430,192.168.0.131,5111,192.168.0.121,41947,4,8.0-9.0,7422030,59376240,0.064,0,5049,0.000,16
20250616033431,192.168.0.131,5111,192.168.0.121,41947,4,9.0-10.0,7420560,59364480,0.064,0,5048,0.000,31
20250616033432,192.168.0.131,5111,192.168.0.121,41947,4,10.0-11.0,7420560,59364480,0.072,0,5048,0.000,24
20250616033433,192.168.0.131,5111,192.168.0.121,41947,4,11.0-12.0,6866370,54930960,0.523,0,4671,0.000,69
20250616033434,192.168.0.131,5111,192.168.0.121,41947,4,12.0-13.0,7976220,63809760,0.091,0,5426,0.000,31
20250616033435,192.168.0.131,5111,192.168.0.121,41947,4,13.0-14.0,7422030,59376240,0.079,0,5049,0.000,18
20250616033436,192.168.0.131,5111,192.168.0.121,41947,4,14.0-15.0,7419090,59352720,0.103,0,5047,0.000,39
20250616033437,192.168.0.131,5111,192.168.0.121,41947,4,15.0-16.0,7422030,59376240,0.084,0,5049,0.000,20
