20250616033419,192.168.0.121,50762,192.168.0.131,5111,3,0.0-31.0,246668940,63656500
20250616033419,192.168.0.121,50762,192.168.0.131,5111,3,0.0-31.0,246668940,63655884
20250616033419,192.168.0.131,5111,192.168.0.121,50762,3,0.0-31.0,246668940,63657837,0.079,0,167802,0.000,738
20250616033452,192.168.0.121,41947,192.168.0.131,5111,3,0.0-31.0,230059410,59370042
20250616033452,192.168.0.131,5111,192.168.0.121,41947,3,0.0-31.0,230059410,59370359,0.061,0,156503,0.000,834
20250616033525,192.168.0.121,53014,192.168.0.131,5111,3,0.0-31.0,243456990,62827610
20250616033525,192.168.0.121,53014,192.168.0.131,5111,3,0.0-31.0,243456990,62826765
20250616033525,192.168.0.131,5111,192.168.0.121,53014,3,0.0-31.0,243456990,62835028,0.092,0,165617,0.000,764
20250616033558,192.168.0.121,38153,192.168.0.131,5111,3,0.0-31.0,210603960,54349409
20250616033558,192.168.0.121,38153,192.168.0.131,5111,3,0.0-31.0,210603960,54348947
20250616033558,192.168.0.131,5111,192.168.0.121,38153,3,0.0-31.0,210603960,54353199,0.041,0,143268,0.000,626
20250616033631,192.168.0.121,33998,192.168.0.131,5111,3,0.0-31.0,268277940,69232804
20250616033631,192.168.0.131,5111,192.168.0.121,33998,3,0.0-31.1,268277940,69018240,0.077,0,182502,0.000,1243
20250616033704,192.168.0.121,53800,192.168.0.131,5111,3,0.0-31.0,197016750,50842878
20250616033704,192.168.0.131,5111,192.168.0.121,53800,3,0.0-31.0,197016750,50848443,0.067,0,134025,0.000,619
20250616033737,192.168.0.121,59188,192.168.0.131,5111,3,0.0-31.0,265927410,68625974
20250616033737,192.168.0.131,5111,192.168.0.121,59188,3,0.0-31.0,265927410,68628261,0.071,0,180903,0.000,1070
20250616033810,192.168.0.121,38708,192.168.0.131,5111,3,0.0-31.0,178174290,45980461
20250616033810,192.168.0.121,38708,192.168.0.131,5111,3,0.0-31.0,178174290,45979873
20250616033810,192.168.0.131,5111,192.168.0.121,38708,3,0.0-31.0,178174290,45981900,0.098,0,121207,0.000,500
20250616033843,192.168.0.121,53288,192.168.0.131,5111,3,0.0-31.0,264034050,68137586
20250616033843,192.168.0.131,5111,192.168.0.121,53288,3,0.0-31.0,264034050,68140991,0.086,0,179615,0.000,1052
20250616033916,192.168.0.121,44147,192.168.0.131,5111,3,0.0-31.0,201512010,52002981
20250616033916,192.168.0.131,5111,192.168.0.121,44147,3,0.0-31.0,201512010,52004922,0.098,0,137083,0.000,654
