loading app allocation_app.py
loading app ryu.app.ofctl_rest
loading app ryu.controller.ofp_handler
instantiating app None of DPSet
creating context dpset
creating context wsgi
instantiating app allocation_app.py of SimpleMonitor13
instantiating app ryu.app.ofctl_rest of RestStatsApi
instantiating app ryu.controller.ofp_handler of OFPHandler
(18533) wsgi starting up on http://0.0.0.0:8080
>>> t=38.00 s; Pushed new meters: {1: 50367.73259497884, 2: 27208.96773944491, 3: 17182.61402817634, 4: 5240.71802108152}
>>> t=39.00 s; Pushed new meters: {1: 50325.72460906754, 2: 27155.051150418585, 3: 17285.589409496915, 4: 5233.667214698575}
>>> t=40.00 s; Pushed new meters: {1: 51122.83772436872, 2: 26224.675144155466, 3: 17482.68850480064, 4: 5169.8310103567865}
>>> t=41.00 s; Pushed new meters: {1: 51122.83772436872, 2: 26224.675144155466, 3: 17482.68850480064, 4: 5169.8310103567865}
>>> t=42.00 s; Pushed new meters: {1: 51122.83772436872, 2: 26224.675144155466, 3: 17482.68850480064, 4: 5169.8310103567865}
>>> t=43.00 s; Pushed new meters: {1: 51122.83772436872, 2: 26224.675144155466, 3: 17482.68850480064, 4: 5169.8310103567865}
>>> t=44.00 s; Pushed new meters: {1: 51121.840600920295, 2: 26223.069806534044, 3: 17481.246976225113, 4: 5173.875000002162}
>>> t=45.00 s; Pushed new meters: {1: 51024.28110096873, 2: 26201.27472513347, 3: 17439.164057580685, 4: 5335.312499998733}
>>> t=46.00 s; Pushed new meters: {1: 51024.28110096873, 2: 26201.27472513347, 3: 17439.164057580685, 4: 5335.312499998733}
>>> t=47.00 s; Pushed new meters: {1: 51024.28110096873, 2: 26201.27472513347, 3: 17439.164057580685, 4: 5335.312499998733}
>>> t=48.00 s; Pushed new meters: {1: 50897.952099736074, 2: 26091.393472499884, 3: 17612.390171455525, 4: 5398.296639990131}
>>> t=49.00 s; Pushed new meters: {1: 50897.952099736074, 2: 26091.393472499884, 3: 17612.390171455525, 4: 5398.296639990131}
>>> t=50.00 s; Pushed new meters: {1: 50897.952099736074, 2: 26091.393472499884, 3: 17612.390171455525, 4: 5398.296639990131}
>>> t=51.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=52.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=53.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=54.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=55.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=56.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=57.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=58.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=59.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=60.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=61.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=62.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=63.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=64.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=65.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=66.00 s; Pushed new meters: {1: 50839.98691482628, 2: 26027.95691344016, 3: 17568.408953953156, 4: 5563.679601462014}
>>> t=67.00 s; Pushed new meters: {1: 55746.71703482628, 2: 29820.02324344016, 3: 14433.292109799979, 4: 0}
>>> t=68.00 s; Pushed new meters: {1: 56774.40277482628, 2: 30690.25753344016, 3: 12535.372075896274, 4: 0}
>>> t=69.00 s; Pushed new meters: {1: 54393.39261111135, 2: 31921.54071227712, 3: 10263.293603594753, 4: 3421.805457179491}
>>> t=70.00 s; Pushed new meters: {1: 54393.39261111135, 2: 31921.54071227712, 3: 10263.293603594753, 4: 3421.805457179491}
>>> t=71.00 s; Pushed new meters: {1: 54375.82839628078, 2: 31921.50407505676, 3: 10257.387412823535, 4: 3445.3125000016353}
>>> t=72.00 s; Pushed new meters: {1: 54375.82839628078, 2: 31921.50407505676, 3: 10257.387412823535, 4: 3445.3125000016353}
>>> t=73.00 s; Pushed new meters: {1: 54164.941273465876, 2: 32252.231496744665, 3: 10168.105048338895, 4: 3414.754565613277}
>>> t=74.00 s; Pushed new meters: {1: 54113.6359722164, 2: 32245.463301730328, 3: 10148.413878115764, 4: 3492.519232100225}
>>> t=75.00 s; Pushed new meters: {1: 54107.74283340006, 2: 32240.77309454988, 3: 10147.141456217929, 4: 3504.374999994845}
>>> t=76.00 s; Pushed new meters: {1: 54107.74283340006, 2: 32240.77309454988, 3: 10147.141456217929, 4: 3504.374999994845}
>>> t=77.00 s; Pushed new meters: {1: 53942.75125491708, 2: 32204.66166596231, 3: 10076.568805933091, 4: 3776.0506573502335}
>>> t=78.00 s; Pushed new meters: {1: 53942.75125491708, 2: 32204.66166596231, 3: 10076.568805933091, 4: 3776.0506573502335}
>>> t=79.00 s; Pushed new meters: {1: 53942.75125491708, 2: 32204.66166596231, 3: 10076.568805933091, 4: 3776.0506573502335}
>>> t=80.00 s; Pushed new meters: {1: 53942.75125491708, 2: 32204.66166596231, 3: 10076.568805933091, 4: 3776.0506573502335}
>>> t=81.00 s; Pushed new meters: {1: 53942.75125491708, 2: 32204.66166596231, 3: 10076.568805933091, 4: 3776.0506573502335}
>>> t=82.00 s; Pushed new meters: {1: 53940.57584170596, 2: 32209.03700242598, 3: 10075.221932243792, 4: 3775.1976077869845}
>>> t=83.00 s; Pushed new meters: {1: 53940.57584170596, 2: 32209.03700242598, 3: 10075.221932243792, 4: 3775.1976077869845}
>>> t=84.00 s; Pushed new meters: {1: 53685.61370403461, 2: 32535.515197549852, 3: 10024.15963560966, 4: 3754.743846968597}
>>> t=85.00 s; Pushed new meters: {1: 53685.61370403461, 2: 32535.515197549852, 3: 10024.15963560966, 4: 3754.743846968597}
>>> t=86.00 s; Pushed new meters: {1: 53943.750000054824, 2: 32361.946981121695, 3: 9957.27112087461, 4: 3737.0642821115894}
>>> t=87.00 s; Pushed new meters: {1: 53943.750000054824, 2: 32361.946981121695, 3: 9957.27112087461, 4: 3737.0642821115894}
>>> t=88.00 s; Pushed new meters: {1: 53943.750000054824, 2: 32361.946981121695, 3: 9957.27112087461, 4: 3737.0642821115894}
>>> t=89.00 s; Pushed new meters: {1: 53943.750000054824, 2: 32361.946981121695, 3: 9957.27112087461, 4: 3737.0642821115894}
>>> t=90.00 s; Pushed new meters: {1: 54815.97045236976, 2: 32912.29534453814, 3: 10114.8788106311, 4: 2156.887769841538}
>>> t=91.00 s; Pushed new meters: {1: 54195.480743448774, 2: 32570.14019998943, 3: 9840.439789343201, 4: 3393.9716445991307}
>>> t=92.00 s; Pushed new meters: {1: 53955.91697804735, 2: 32378.856189324684, 3: 9802.571710014847, 4: 3862.6874999936517}
>>> t=93.00 s; Pushed new meters: {1: 53955.91697804735, 2: 32378.856189324684, 3: 9802.571710014847, 4: 3862.6874999936517}
>>> t=94.00 s; Pushed new meters: {1: 53955.91697804735, 2: 32378.856189324684, 3: 9802.571710014847, 4: 3862.6874999936517}
>>> t=95.00 s; Pushed new meters: {1: 53955.91697804735, 2: 32378.856189324684, 3: 9802.571710014847, 4: 3862.6874999936517}
>>> t=96.00 s; Pushed new meters: {1: 53955.91697804735, 2: 32378.856189324684, 3: 9802.571710014847, 4: 3862.6874999936517}
>>> t=97.00 s; Pushed new meters: {1: 53955.91697804735, 2: 32378.856189324684, 3: 9802.571710014847, 4: 3862.6874999936517}
>>> t=98.00 s; Pushed new meters: {1: 53955.91697804735, 2: 32378.856189324684, 3: 9802.571710014847, 4: 3862.6874999936517}
>>> t=99.00 s; Pushed new meters: {1: 53955.91697804735, 2: 32378.856189324684, 3: 9802.571710014847, 4: 3862.6874999936517}
>>> t=100.00 s; Pushed new meters: {1: 54775.154368047355, 2: 33537.35341932468, 3: 11687.485960014847, 4: 0}
>>> t=101.00 s; Pushed new meters: {1: 54775.154368047355, 2: 33537.35341932468, 3: 11687.485960014847, 4: 0}
>>> t=102.00 s; Pushed new meters: {1: 44589.392450045845, 2: 30049.16379733947, 3: 19514.250000000804, 4: 5847.18750000076}
>>> t=103.00 s; Pushed new meters: {1: 44582.901490053206, 2: 30046.31941106972, 3: 19511.77284627579, 4: 5858.999999988162}
>>> t=104.00 s; Pushed new meters: {1: 44469.3766918601, 2: 30034.693428908267, 3: 19503.048627943386, 4: 5992.874998675119}
>>> t=105.00 s; Pushed new meters: {1: 44469.3766918601, 2: 30034.693428908267, 3: 19503.048627943386, 4: 5992.874998675119}
>>> t=106.00 s; Pushed new meters: {1: 44453.049734752225, 2: 30034.055457086994, 3: 19500.31819626969, 4: 6012.570359277971}
>>> t=107.00 s; Pushed new meters: {1: 44245.00166949386, 2: 30062.832140333478, 3: 19569.331720296534, 4: 6122.828217263009}
>>> t=108.00 s; Pushed new meters: {1: 44245.00166949386, 2: 30062.832140333478, 3: 19569.331720296534, 4: 6122.828217263009}
>>> t=109.00 s; Pushed new meters: {1: 44245.00166949386, 2: 30062.832140333478, 3: 19569.331720296534, 4: 6122.828217263009}
>>> t=110.00 s; Pushed new meters: {1: 43739.99560334423, 2: 30498.773318858366, 3: 20494.160001427845, 4: 5267.064817263009}
>>> t=111.00 s; Pushed new meters: {1: 43373.710213008395, 2: 30307.70944782289, 3: 20313.929830943984, 4: 6004.644249118179}
>>> t=112.00 s; Pushed new meters: {1: 43373.710213008395, 2: 30307.70944782289, 3: 20313.929830943984, 4: 6004.644249118179}
>>> t=113.00 s; Pushed new meters: {1: 43373.710213008395, 2: 30307.70944782289, 3: 20313.929830943984, 4: 6004.644249118179}
>>> t=114.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=115.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=116.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=117.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=118.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=119.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=120.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=121.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=122.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=123.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=124.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=125.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=126.00 s; Pushed new meters: {1: 43299.5165775685, 2: 30281.34958182983, 3: 20276.584343680923, 4: 6142.543237814193}
>>> t=127.00 s; Pushed new meters: {1: 43163.464103960025, 2: 30236.6308390084, 3: 20232.961297935126, 4: 6366.937499989892}
>>> t=128.00 s; Pushed new meters: {1: 43862.880936141766, 2: 31522.9093162597, 3: 19923.321427312556, 4: 4690.8820551668605}
>>> t=129.00 s; Pushed new meters: {1: 43418.368218666605, 2: 30909.134402003103, 3: 19719.1169725536, 4: 5953.374141657576}
>>> t=130.00 s; Pushed new meters: {1: 43418.368218666605, 2: 30909.134402003103, 3: 19719.1169725536, 4: 5953.374141657576}
>>> t=131.00 s; Pushed new meters: {1: 43418.368218666605, 2: 30909.134402003103, 3: 19719.1169725536, 4: 5953.374141657576}
>>> t=132.00 s; Pushed new meters: {1: 43418.368218666605, 2: 30909.134402003103, 3: 19719.1169725536, 4: 5953.374141657576}
>>> t=133.00 s; Pushed new meters: {1: 50161.2317686666, 2: 33025.636962003104, 3: 16813.125000024098, 4: 0}
>>> t=134.00 s; Pushed new meters: {1: 51818.919388666596, 2: 33421.3981520031, 3: 14759.676193281193, 4: 0}
>>> t=135.00 s; Pushed new meters: {1: 53884.68749990117, 2: 30846.659317651694, 3: 11835.146916413414, 4: 3433.4999999846095}
>>> t=136.00 s; Pushed new meters: {1: 53881.09663606795, 2: 30807.627854478615, 3: 11822.715084306728, 4: 3488.5541590975936}
>>> t=137.00 s; Pushed new meters: {1: 54861.128388956335, 2: 30067.692395493646, 3: 11584.889569455312, 4: 3486.2833800455933}
>>> t=138.00 s; Pushed new meters: {1: 55656.76705443306, 2: 29623.41043348782, 3: 11254.573918819036, 4: 3465.242327210967}
>>> t=139.00 s; Pushed new meters: {1: 55656.76705443306, 2: 29623.41043348782, 3: 11254.573918819036, 4: 3465.242327210967}
>>> t=140.00 s; Pushed new meters: {1: 55385.70587580416, 2: 29604.537858163585, 3: 11332.124999986514, 4: 3677.624999996625}
>>> t=141.00 s; Pushed new meters: {1: 55252.73894399993, 2: 29492.878412468443, 3: 11301.000608187194, 4: 3953.3757692953186}
>>> t=142.00 s; Pushed new meters: {1: 55252.73894399993, 2: 29492.878412468443, 3: 11301.000608187194, 4: 3953.3757692953186}
>>> t=143.00 s; Pushed new meters: {1: 55252.73894399993, 2: 29492.878412468443, 3: 11301.000608187194, 4: 3953.3757692953186}
>>> t=144.00 s; Pushed new meters: {1: 55252.73894399993, 2: 29492.878412468443, 3: 11301.000608187194, 4: 3953.3757692953186}
>>> t=145.00 s; Pushed new meters: {1: 55220.03766820652, 2: 29473.606023016913, 3: 11294.037542728505, 4: 4012.312499998945}
>>> t=146.00 s; Pushed new meters: {1: 55628.99999980611, 2: 30456.562500160886, 3: 10922.62500001063, 4: 2991.8062300026077}
>>> t=147.00 s; Pushed new meters: {1: 55322.20921769552, 2: 30258.006908777596, 3: 10824.840103510338, 4: 3594.937499996785}
>>> t=148.00 s; Pushed new meters: {1: 55322.20921769552, 2: 30258.006908777596, 3: 10824.840103510338, 4: 3594.937499996785}
>>> t=149.00 s; Pushed new meters: {1: 55180.53231597267, 2: 29806.56368912154, 3: 11485.687499966887, 4: 3527.21022491914}
>>> t=150.00 s; Pushed new meters: {1: 55134.57260179984, 2: 29707.975347401712, 3: 11436.508280782158, 4: 3720.9374999965275}
>>> t=151.00 s; Pushed new meters: {1: 55113.66796368289, 2: 29537.86836329456, 3: 11387.332403021297, 4: 3961.1249999814863}
>>> t=152.00 s; Pushed new meters: {1: 55113.66796368289, 2: 29537.86836329456, 3: 11387.332403021297, 4: 3961.1249999814863}
>>> t=153.00 s; Pushed new meters: {1: 55113.66796368289, 2: 29537.86836329456, 3: 11387.332403021297, 4: 3961.1249999814863}
>>> t=154.00 s; Pushed new meters: {1: 55113.66796368289, 2: 29537.86836329456, 3: 11387.332403021297, 4: 3961.1249999814863}
>>> t=155.00 s; Pushed new meters: {1: 55113.66796368289, 2: 29537.86836329456, 3: 11387.332403021297, 4: 3961.1249999814863}
>>> t=156.00 s; Pushed new meters: {1: 55101.60719229534, 2: 29529.984254490668, 3: 11379.750231161324, 4: 3988.652052032903}
>>> t=157.00 s; Pushed new meters: {1: 55101.60719229534, 2: 29529.984254490668, 3: 11379.750231161324, 4: 3988.652052032903}
>>> t=158.00 s; Pushed new meters: {1: 55101.60719229534, 2: 29529.984254490668, 3: 11379.750231161324, 4: 3988.652052032903}
>>> t=159.00 s; Pushed new meters: {1: 55101.60719229534, 2: 29529.984254490668, 3: 11379.750231161324, 4: 3988.652052032903}
>>> t=160.00 s; Pushed new meters: {1: 55101.60719229534, 2: 29529.984254490668, 3: 11379.750231161324, 4: 3988.652052032903}
>>> t=161.00 s; Pushed new meters: {1: 55101.60719229534, 2: 29529.984254490668, 3: 11379.750231161324, 4: 3988.652052032903}
>>> t=162.00 s; Pushed new meters: {1: 55101.60719229534, 2: 29529.984254490668, 3: 11379.750231161324, 4: 3988.652052032903}
>>> t=163.00 s; Pushed new meters: {1: 55101.60719229534, 2: 29529.984254490668, 3: 11379.750231161324, 4: 3988.652052032903}
>>> t=164.00 s; Pushed new meters: {1: 55101.60719229534, 2: 29529.984254490668, 3: 11379.750231161324, 4: 3988.652052032903}
>>> t=165.00 s; Pushed new meters: {1: 55101.60719229534, 2: 29529.984254490668, 3: 11379.750231161324, 4: 3988.652052032903}
>>> t=166.00 s; Pushed new meters: {1: 55333.347872295344, 2: 31155.67905449067, 3: 13511.006681161325, 4: 0}
>>> t=167.00 s; Pushed new meters: {1: 54539.76727793808, 2: 31480.74553449067, 3: 13979.520791161325, 4: 0}
>>> t=168.00 s; Pushed new meters: {1: 43155.00000006228, 2: 31901.07114449067, 3: 24943.962461161325, 4: 0}
>>> t=169.00 s; Pushed new meters: {1: 42197.42374495369, 2: 31171.48869081933, 3: 22414.04292781917, 4: 4217.0782421220865}
>>> t=170.00 s; Pushed new meters: {1: 42170.2388234856, 2: 31232.407216957792, 3: 22372.52871562267, 4: 4224.858849648217}
>>> t=171.00 s; Pushed new meters: {1: 42067.80709223568, 2: 31221.423419773626, 3: 22261.43204171252, 4: 4449.371051992455}
>>> t=172.00 s; Pushed new meters: {1: 42067.80709223568, 2: 31221.423419773626, 3: 22261.43204171252, 4: 4449.371051992455}
>>> t=173.00 s; Pushed new meters: {1: 42067.80709223568, 2: 31221.423419773626, 3: 22261.43204171252, 4: 4449.371051992455}
>>> t=174.00 s; Pushed new meters: {1: 42067.80709223568, 2: 31221.423419773626, 3: 22261.43204171252, 4: 4449.371051992455}
>>> t=175.00 s; Pushed new meters: {1: 42067.80709223568, 2: 31221.423419773626, 3: 22261.43204171252, 4: 4449.371051992455}
>>> t=176.00 s; Pushed new meters: {1: 42026.40213644362, 2: 31204.365069637206, 3: 22213.578899628825, 4: 4555.687500004631}
>>> t=177.00 s; Pushed new meters: {1: 42026.40213644362, 2: 31204.365069637206, 3: 22213.578899628825, 4: 4555.687500004631}
>>> t=178.00 s; Pushed new meters: {1: 42026.40213644362, 2: 31204.365069637206, 3: 22213.578899628825, 4: 4555.687500004631}
>>> t=179.00 s; Pushed new meters: {1: 41993.32652260819, 2: 31267.55760208149, 3: 22187.371304522592, 4: 4551.778176502005}
>>> t=180.00 s; Pushed new meters: {1: 41993.32652260819, 2: 31267.55760208149, 3: 22187.371304522592, 4: 4551.778176502005}
>>> t=181.00 s; Pushed new meters: {1: 41907.61597486824, 2: 31220.584170239687, 3: 22123.22815596059, 4: 4748.605304645764}
>>> t=182.00 s; Pushed new meters: {1: 41907.61597486824, 2: 31220.584170239687, 3: 22123.22815596059, 4: 4748.605304645764}
>>> t=183.00 s; Pushed new meters: {1: 41907.61597486824, 2: 31220.584170239687, 3: 22123.22815596059, 4: 4748.605304645764}
>>> t=184.00 s; Pushed new meters: {1: 41907.61597486824, 2: 31220.584170239687, 3: 22123.22815596059, 4: 4748.605304645764}
>>> t=185.00 s; Pushed new meters: {1: 41907.61597486824, 2: 31220.584170239687, 3: 22123.22815596059, 4: 4748.605304645764}
>>> t=186.00 s; Pushed new meters: {1: 41907.61597486824, 2: 31220.584170239687, 3: 22123.22815596059, 4: 4748.605304645764}
>>> t=187.00 s; Pushed new meters: {1: 41878.43797551718, 2: 31209.33555377797, 3: 22080.94757640834, 4: 4831.31250001079}
>>> t=188.00 s; Pushed new meters: {1: 41973.75000010202, 2: 31881.937500111948, 3: 21798.000000113738, 4: 4346.346110024709}
>>> t=189.00 s; Pushed new meters: {1: 41973.75000010202, 2: 31881.937500111948, 3: 21798.000000113738, 4: 4346.346110024709}
>>> t=190.00 s; Pushed new meters: {1: 41973.75000010202, 2: 31881.937500111948, 3: 21798.000000113738, 4: 4346.346110024709}
>>> t=191.00 s; Pushed new meters: {1: 41913.63723531313, 2: 31830.625775479075, 3: 21786.708099544365, 4: 4469.062500015843}
>>> t=192.00 s; Pushed new meters: {1: 41913.63723531313, 2: 31830.625775479075, 3: 21786.708099544365, 4: 4469.062500015843}
>>> t=193.00 s; Pushed new meters: {1: 41913.63723531313, 2: 31830.625775479075, 3: 21786.708099544365, 4: 4469.062500015843}
>>> t=194.00 s; Pushed new meters: {1: 41873.91396456613, 2: 31736.255596322266, 3: 21719.989049462736, 4: 4669.875000001284}
>>> t=195.00 s; Pushed new meters: {1: 41873.91396456613, 2: 31736.255596322266, 3: 21719.989049462736, 4: 4669.875000001284}
>>> t=196.00 s; Pushed new meters: {1: 41873.91396456613, 2: 31736.255596322266, 3: 21719.989049462736, 4: 4669.875000001284}
>>> t=197.00 s; Pushed new meters: {1: 41873.91396456613, 2: 31736.255596322266, 3: 21719.989049462736, 4: 4669.875000001284}
>>> t=198.00 s; Pushed new meters: {1: 41873.91396456613, 2: 31736.255596322266, 3: 21719.989049462736, 4: 4669.875000001284}
>>> t=199.00 s; Pushed new meters: {1: 52242.988754566126, 2: 33472.470616322265, 3: 14284.574238782283, 4: 0}
>>> t=200.00 s; Pushed new meters: {1: 54198.19545456613, 2: 33671.92785632227, 3: 12129.910293321183, 4: 0}
>>> t=201.00 s; Pushed new meters: {1: 58499.437500827444, 2: 27772.03502495979, 3: 10121.81107840423, 4: 3606.7500000181144}
>>> t=202.00 s; Pushed new meters: {1: 58378.398407821034, 2: 27504.781110685883, 3: 10112.41658570925, 4: 4004.437499993408}
>>> t=203.00 s; Pushed new meters: {1: 58378.398407821034, 2: 27504.781110685883, 3: 10112.41658570925, 4: 4004.437499993408}
>>> t=204.00 s; Pushed new meters: {1: 58378.398407821034, 2: 27504.781110685883, 3: 10112.41658570925, 4: 4004.437499993408}
>>> t=205.00 s; Pushed new meters: {1: 58378.398407821034, 2: 27504.781110685883, 3: 10112.41658570925, 4: 4004.437499993408}
>>> t=206.00 s; Pushed new meters: {1: 58378.398407821034, 2: 27504.781110685883, 3: 10112.41658570925, 4: 4004.437499993408}
>>> t=207.00 s; Pushed new meters: {1: 58376.50149246007, 2: 27486.21993575901, 3: 10105.017441420372, 4: 4032.2947345701214}
packet in 1 00:00:00:00:00:22 ff:ff:ff:ff:ff:ff 2
packet in 2 00:00:00:00:00:22 ff:ff:ff:ff:ff:ff 1
packet in 3 00:00:00:00:00:22 ff:ff:ff:ff:ff:ff 1
packet in 4 00:00:00:00:00:22 ff:ff:ff:ff:ff:ff 5
>>> t=208.00 s; Pushed new meters: {1: 59298.74999956916, 2: 26925.854930485308, 3: 9907.408725226784, 4: 3868.01994892832}
>>> t=209.00 s; Pushed new meters: {1: 59298.74999956916, 2: 26925.854930485308, 3: 9907.408725226784, 4: 3868.01994892832}
>>> t=210.00 s; Pushed new meters: {1: 58980.35788872017, 2: 26730.590534044284, 3: 10048.488145541924, 4: 4240.597035903193}
>>> t=211.00 s; Pushed new meters: {1: 57456.26732942133, 2: 30076.197318984545, 3: 9836.047991768122, 4: 2631.5209659031925}
>>> t=212.00 s; Pushed new meters: {1: 57648.93749997525, 2: 29079.90677631828, 3: 9762.876829791392, 4: 3508.312499992273}
>>> t=213.00 s; Pushed new meters: {1: 58109.42444575666, 2: 28663.791070129606, 3: 9728.478680766166, 4: 3498.339409424759}
>>> t=214.00 s; Pushed new meters: {1: 58032.42159356887, 2: 28176.761679904437, 3: 9703.67031760985, 4: 4087.180014994032}
>>> t=215.00 s; Pushed new meters: {1: 57874.19606499431, 2: 27946.763018795365, 3: 10162.742556704237, 4: 4016.331965583279}
>>> t=216.00 s; Pushed new meters: {1: 57874.19606499431, 2: 27946.763018795365, 3: 10162.742556704237, 4: 4016.331965583279}
>>> t=217.00 s; Pushed new meters: {1: 58211.779794297676, 2: 27762.809515778383, 3: 10049.061676225463, 4: 3976.382619775668}
>>> t=218.00 s; Pushed new meters: {1: 58349.80852024973, 2: 27671.609054685305, 3: 10019.677809840843, 4: 3958.938221301312}
>>> t=219.00 s; Pushed new meters: {1: 58349.80852024973, 2: 27671.609054685305, 3: 10019.677809840843, 4: 3958.938221301312}
>>> t=220.00 s; Pushed new meters: {1: 58349.80852024973, 2: 27671.609054685305, 3: 10019.677809840843, 4: 3958.938221301312}
>>> t=221.00 s; Pushed new meters: {1: 58349.80852024973, 2: 27671.609054685305, 3: 10019.677809840843, 4: 3958.938221301312}
>>> t=222.00 s; Pushed new meters: {1: 58349.80852024973, 2: 27671.609054685305, 3: 10019.677809840843, 4: 3958.938221301312}
>>> t=223.00 s; Pushed new meters: {1: 58404.937500460524, 2: 27635.677063993808, 3: 10007.127290051925, 4: 3952.291751570933}
>>> t=224.00 s; Pushed new meters: {1: 58487.62499956179, 2: 27519.943989003248, 3: 9991.96461750224, 4: 4000.50000000991}
>>> t=225.00 s; Pushed new meters: {1: 58487.62499956179, 2: 27519.943989003248, 3: 9991.96461750224, 4: 4000.50000000991}
>>> t=226.00 s; Pushed new meters: {1: 58487.62499956179, 2: 27519.943989003248, 3: 9991.96461750224, 4: 4000.50000000991}
>>> t=227.00 s; Pushed new meters: {1: 58487.62499956179, 2: 27519.943989003248, 3: 9991.96461750224, 4: 4000.50000000991}
>>> t=228.00 s; Pushed new meters: {1: 59444.43750028449, 2: 26944.0083048848, 3: 9676.635329906649, 4: 3934.952471001251}
packet in 4 00:00:00:00:00:31 ff:ff:ff:ff:ff:ff 1
packet in 3 00:00:00:00:00:31 ff:ff:ff:ff:ff:ff 2
packet in 2 00:00:00:00:00:31 ff:ff:ff:ff:ff:ff 2
packet in 1 00:00:00:00:00:31 ff:ff:ff:ff:ff:ff 5
>>> t=229.00 s; Pushed new meters: {1: 59444.43750028449, 2: 26944.0083048848, 3: 9676.635329906649, 4: 3934.952471001251}
>>> t=230.00 s; Pushed new meters: {1: 59444.43750028449, 2: 26944.0083048848, 3: 9676.635329906649, 4: 3934.952471001251}
>>> t=231.00 s; Pushed new meters: {1: 59444.43750028449, 2: 26944.0083048848, 3: 9676.635329906649, 4: 3934.952471001251}
>>> t=232.00 s; Pushed new meters: {1: 59751.87534028449, 2: 29188.3871448848, 3: 11059.731769906648, 4: 0}
>>> t=233.00 s; Pushed new meters: {1: 57141.482820975594, 2: 30823.1454648848, 3: 12035.365969906648, 4: 0}
>>> t=234.00 s; Pushed new meters: {1: 45634.876636281086, 2: 34457.251299348914, 3: 16277.593578436681, 4: 3630.272741700366}
>>> t=235.00 s; Pushed new meters: {1: 45504.1532130302, 2: 34440.617932992536, 3: 16263.410609741653, 4: 3791.8125000026557}
>>> t=236.00 s; Pushed new meters: {1: 45138.55767147607, 2: 34606.687499690226, 3: 16580.812499629847, 4: 3673.9365849709066}
