timestamp,cpu_percent,rss_mb,vms_mb
1750578794.9216409,1.0,65.2578125,155.5078125
1750578795.923079,1.0,65.2578125,155.5078125
1750578796.9247751,0.0,65.2578125,155.5078125
1750578797.926419,1.0,65.2578125,155.5078125
1750578798.9269907,1.0,65.2578125,155.5078125
1750578799.927874,0.0,65.2578125,155.5078125
1750578800.9285913,2.0,65.2578125,155.5078125
1750578801.9291224,1.0,65.2578125,155.5078125
1750578802.929719,1.0,65.2578125,155.5078125
1750578803.9303095,0.0,65.2578125,155.5078125
1750578804.930766,1.0,65.2578125,155.5078125
1750578805.9319882,0.0,65.2578125,155.5078125
1750578806.9332027,3.0,65.2578125,155.5078125
1750578807.9338005,1.0,65.2578125,155.5078125
1750578808.9345098,1.0,65.2578125,155.5078125
1750578809.934795,0.0,65.2578125,155.5078125
1750578810.9355886,1.0,65.2578125,155.5078125
1750578811.9360828,0.0,65.2578125,155.5078125
1750578812.936699,1.0,65.2578125,155.5078125
1750578813.9372346,1.0,65.2578125,155.5078125
1750578814.9383554,1.0,65.2578125,155.5078125
1750578815.939628,0.0,65.2578125,155.5078125
1750578816.9404726,1.0,65.2578125,155.5078125
1750578817.9408827,0.0,65.2578125,155.5078125
1750578818.9413176,1.0,65.2578125,155.5078125
1750578819.9425902,1.0,65.2578125,155.5078125
1750578820.9436862,0.0,65.2578125,155.5078125
1750578821.9441197,1.0,65.2578125,155.5078125
1750578822.9454122,1.0,65.2578125,155.5078125
1750578823.9459393,0.0,65.2578125,155.5078125
1750578824.9463089,1.0,65.2578125,155.5078125
1750578825.9465659,1.0,65.2578125,155.5078125
1750578826.9472106,1.0,65.2578125,155.5078125
1750578827.948467,0.0,65.2578125,155.5078125
1750578828.9488468,1.0,65.2578125,155.5078125
1750578829.950381,1.0,65.2578125,155.5078125
1750578830.951893,1.0,65.2578125,155.5078125
1750578831.9527063,0.0,65.2578125,155.5078125
1750578832.9538605,1.0,65.2578125,155.5078125
1750578833.9549797,1.0,65.2578125,155.5078125
1750578834.9562216,1.0,65.2578125,155.5078125
1750578835.9573703,1.0,65.2578125,155.5078125
1750578836.958538,0.0,65.2578125,155.5078125
1750578837.9588122,1.0,65.2578125,155.5078125
1750578838.960126,0.0,65.2578125,155.5078125
1750578839.9613855,1.0,65.2578125,155.5078125
1750578840.9626307,1.0,65.2578125,155.5078125
1750578841.963817,1.0,65.2578125,155.5078125
1750578842.9640968,1.0,65.2578125,155.5078125
1750578843.9647727,0.0,65.2578125,155.5078125
1750578844.9654453,1.0,65.2578125,155.5078125
1750578845.9666424,1.0,65.2578125,155.5078125
1750578846.967471,0.0,65.2578125,155.5078125
1750578847.9687283,1.0,65.2578125,155.5078125
1750578848.9696267,0.0,65.2578125,155.5078125
1750578849.9709268,1.0,65.2578125,155.5078125
1750578850.9712327,1.0,65.2578125,155.5078125
1750578851.9722733,0.0,65.2578125,155.5078125
1750578852.9729717,1.0,65.2578125,155.5078125
1750578853.9737408,1.0,65.2578125,155.5078125
1750578854.9746187,0.0,65.2578125,155.5078125
1750578855.9754047,1.0,65.2578125,155.5078125
1750578856.9757059,0.0,65.2578125,155.5078125
1750578857.9767466,1.0,65.2578125,155.5078125
1750578858.9777744,1.0,65.2578125,155.5078125
1750578859.9781208,0.0,65.2578125,155.5078125
1750578860.979174,1.0,65.2578125,155.5078125
1750578861.9799283,1.0,65.2578125,155.5078125
1750578862.9806821,1.0,65.2578125,155.5078125
1750578863.9820874,0.0,65.2578125,155.5078125
1750578864.9833875,1.0,65.2578125,155.5078125
1750578865.9840102,1.0,65.2578125,155.5078125
1750578866.9847255,1.0,65.2578125,155.5078125
1750578867.9852889,0.0,65.2578125,155.5078125
1750578868.9863641,1.0,65.2578125,155.5078125
1750578869.9875307,1.0,65.2578125,155.5078125
1750578870.9889634,0.0,65.2578125,155.5078125
1750578871.9897194,1.0,65.2578125,155.5078125
1750578872.990544,3.0,65.2578125,155.5078125
1750578873.99152,0.0,65.2578125,155.5078125
1750578874.992823,1.0,65.2578125,155.5078125
1750578875.9937055,1.0,65.2578125,155.5078125
1750578876.994223,0.0,65.2578125,155.5078125
1750578877.9953036,1.0,65.2578125,155.5078125
1750578878.9959314,0.0,65.2578125,155.5078125
1750578879.9968336,1.0,65.2578125,155.5078125
1750578880.997924,1.0,65.2578125,155.5078125
1750578881.9990447,0.0,65.2578125,155.5078125
1750578882.999407,1.0,65.2578125,155.5078125
1750578884.0007057,0.0,65.2578125,155.5078125
1750578885.0018606,1.0,65.2578125,155.5078125
1750578886.002811,1.0,65.2578125,155.5078125
1750578887.0042157,0.0,65.2578125,155.5078125
1750578888.0046217,1.0,65.2578125,155.5078125
1750578889.0053394,1.0,65.2578125,155.5078125
1750578890.0063179,1.0,65.2578125,155.5078125
1750578891.0073366,1.0,65.2578125,155.5078125
1750578892.007818,1.0,65.2578125,155.5078125
1750578893.0089214,0.0,65.2578125,155.5078125
1750578894.0098155,1.0,65.2578125,155.5078125
1750578895.0101197,1.0,65.2578125,155.5078125
1750578896.011262,0.0,65.2578125,155.5078125
1750578897.0129356,1.0,65.2578125,155.5078125
1750578898.013722,1.0,65.2578125,155.5078125
1750578899.0142398,0.0,65.2578125,155.5078125
1750578900.014838,1.0,65.2578125,155.5078125
1750578901.0157857,1.0,65.2578125,155.5078125
1750578902.0169888,1.0,65.2578125,155.5078125
1750578903.0180488,0.0,65.2578125,155.5078125
1750578904.0186238,1.0,65.2578125,155.5078125
1750578905.0196264,1.0,65.2578125,155.5078125
1750578906.020933,0.0,65.2578125,155.5078125
1750578907.0222037,1.0,65.2578125,155.5078125
1750578908.0232415,1.0,65.2578125,155.5078125
1750578909.0240624,0.0,65.2578125,155.5078125
1750578910.024907,1.0,65.2578125,155.5078125
1750578911.025234,1.0,65.2578125,155.5078125
1750578912.025546,0.0,65.2578125,155.5078125
1750578913.0264332,1.0,65.2578125,155.5078125
1750578914.0276732,1.0,65.2578125,155.5078125
1750578915.028996,0.0,65.2578125,155.5078125
1750578916.030192,1.0,65.2578125,155.5078125
1750578917.030797,1.0,65.2578125,155.5078125
1750578918.0320065,0.0,65.2578125,155.5078125
1750578919.0331533,1.0,65.2578125,155.5078125
1750578920.0336401,1.0,65.2578125,155.5078125
1750578921.03489,0.0,65.2578125,155.5078125
1750578922.0355897,1.0,65.2578125,155.5078125
1750578923.036773,1.0,65.2578125,155.5078125
1750578924.037915,0.0,65.2578125,155.5078125
1750578925.0392184,1.0,65.2578125,155.5078125
1750578926.0402827,1.0,65.2578125,155.5078125
1750578927.0414495,1.0,65.2578125,155.5078125
1750578928.0427358,0.0,65.2578125,155.5078125
1750578929.0442734,1.0,65.2578125,155.5078125
1750578930.0449455,1.0,65.2578125,155.5078125
1750578931.0455756,1.0,65.2578125,155.5078125
1750578932.046071,1.0,65.2578125,155.5078125
1750578933.0469487,0.0,65.2578125,155.5078125
1750578934.0478265,1.0,65.2578125,155.5078125
1750578935.0487654,0.0,65.2578125,155.5078125
1750578936.049336,1.0,65.2578125,155.5078125
1750578937.049831,1.0,65.2578125,155.5078125
1750578938.0509686,1.0,65.2578125,155.5078125
1750578939.0513625,0.0,65.2578125,155.5078125
1750578940.052636,3.0,65.2578125,155.5078125
1750578941.053255,1.0,65.2578125,155.5078125
1750578942.0544426,0.0,65.2578125,155.5078125
1750578943.0549958,1.0,65.2578125,155.5078125
1750578944.0556724,1.0,65.2578125,155.5078125
1750578945.0568297,0.0,65.2578125,155.5078125
1750578946.0571687,1.0,65.2578125,155.5078125
1750578947.0579479,0.0,65.2578125,155.5078125
1750578948.0591464,1.0,65.2578125,155.5078125
1750578949.059405,1.0,65.2578125,155.5078125
1750578950.0606158,0.0,65.2578125,155.5078125
1750578951.0616586,1.0,65.2578125,155.5078125
1750578952.0628707,1.0,65.2578125,155.5078125
1750578953.0639014,0.0,65.2578125,155.5078125
1750578954.0648727,1.0,65.2578125,155.5078125
1750578955.0651298,1.0,65.2578125,155.5078125
1750578956.0654364,1.0,65.2578125,155.5078125
1750578957.0657566,0.0,65.2578125,155.5078125
1750578958.066536,1.0,65.2578125,155.5078125
1750578959.0669773,0.0,65.2578125,155.5078125
1750578960.0678256,1.0,65.2578125,155.5078125
1750578961.0682447,1.0,65.2578125,155.5078125
1750578962.0696583,0.0,65.2578125,155.5078125
1750578963.071175,2.0,65.2578125,155.5078125
1750578964.0724652,1.0,65.2578125,155.5078125
1750578965.0735073,1.0,65.2578125,155.5078125
1750578966.074221,0.0,65.2578125,155.5078125
1750578967.0749543,1.0,65.2578125,155.5078125
1750578968.0754685,1.0,65.2578125,155.5078125
1750578969.0762372,0.0,65.2578125,155.5078125
1750578970.077497,1.0,65.2578125,155.5078125
1750578971.0782778,1.0,65.2578125,155.5078125
1750578972.0790734,0.0,65.2578125,155.5078125
1750578973.0793629,1.0,65.2578125,155.5078125
1750578974.0799801,0.0,65.2578125,155.5078125
1750578975.0813086,1.0,65.2578125,155.5078125
1750578976.0825303,0.0,65.2578125,155.5078125
1750578977.0835924,1.0,65.2578125,155.5078125
1750578978.0848916,1.0,65.2578125,155.5078125
1750578979.0856652,1.0,65.2578125,155.5078125
1750578980.0865707,0.0,65.2578125,155.5078125
1750578981.087581,1.0,65.2578125,155.5078125
1750578982.0887787,1.0,65.2578125,155.5078125
1750578983.089597,0.0,65.2578125,155.5078125
1750578984.0908725,1.0,65.2578125,155.5078125
1750578985.0911949,1.0,65.2578125,155.5078125
1750578986.0926497,1.0,65.2578125,155.5078125
1750578987.0933053,0.0,65.2578125,155.5078125
1750578988.0947435,1.0,65.2578125,155.5078125
1750578989.0951097,1.0,65.2578125,155.5078125
1750578990.0963295,0.0,65.2578125,155.5078125
1750578991.0975764,1.0,65.2578125,155.5078125
1750578992.0989072,1.0,65.2578125,155.5078125
1750578993.1001408,0.0,65.2578125,155.5078125
1750578994.1007788,1.0,65.2578125,155.5078125
1750578995.1021633,1.0,65.2578125,155.5078125
1750578996.1036766,1.0,65.2578125,155.5078125
1750578997.1048763,1.0,65.2578125,155.5078125
1750578998.1061785,1.0,65.2578125,155.5078125
1750578999.1066232,1.0,65.2578125,155.5078125
1750579000.1072648,0.0,65.2578125,155.5078125
1750579001.1075249,1.0,65.2578125,155.5078125
1750579002.1089373,1.0,65.2578125,155.5078125
1750579003.109253,0.0,65.2578125,155.5078125
1750579004.1104743,1.0,65.2578125,155.5078125
1750579005.1113167,1.0,65.2578125,155.5078125
1750579006.1117847,2.0,65.2578125,155.5078125
1750579007.1127477,1.0,65.2578125,155.5078125
1750579008.113233,1.0,65.2578125,155.5078125
1750579009.11368,0.0,65.2578125,155.5078125
1750579010.114309,1.0,65.2578125,155.5078125
1750579011.114841,0.0,65.2578125,155.5078125
1750579012.1156578,1.0,65.2578125,155.5078125
1750579013.1167257,1.0,65.2578125,155.5078125
1750579014.1177833,0.0,65.2578125,155.5078125
1750579015.1190028,1.0,65.2578125,155.5078125
1750579016.1204531,1.0,65.2578125,155.5078125
1750579017.1216505,1.0,65.2578125,155.5078125
1750579018.1224399,0.0,65.2578125,155.5078125
1750579019.1227536,1.0,65.2578125,155.5078125
1750579020.1235383,0.0,65.2578125,155.5078125
1750579021.124493,1.0,65.2578125,155.5078125
1750579022.1251104,1.0,65.2578125,155.5078125
1750579023.1254382,0.0,65.2578125,155.5078125
1750579024.1267512,1.0,65.2578125,155.5078125
1750579025.1271052,0.0,65.2578125,155.5078125
1750579026.128177,1.0,65.2578125,155.5078125
1750579027.1294754,0.0,65.2578125,155.5078125
1750579028.130832,1.0,65.2578125,155.5078125
1750579029.132437,1.0,65.2578125,155.5078125
1750579030.133717,1.0,65.2578125,155.5078125
1750579031.134203,0.0,65.2578125,155.5078125
1750579032.134667,1.0,65.2578125,155.5078125
1750579033.1350412,0.0,65.2578125,155.5078125
1750579034.136257,1.0,65.2578125,155.5078125
1750579035.1375039,1.0,65.2578125,155.5078125
1750579036.1383467,0.0,65.2578125,155.5078125
1750579037.1392064,1.0,65.2578125,155.5078125
1750579038.140008,1.0,65.2578125,155.5078125
1750579039.1404793,0.0,65.2578125,155.5078125
1750579040.14133,1.0,65.2578125,155.5078125
1750579041.1417294,1.0,65.2578125,155.5078125
1750579042.1424131,0.0,65.2578125,155.5078125
1750579043.1430013,1.0,65.2578125,155.5078125
1750579044.1441643,0.0,65.2578125,155.5078125
1750579045.145347,1.0,65.2578125,155.5078125
1750579046.146708,1.0,65.2578125,155.5078125
1750579047.147353,0.0,65.2578125,155.5078125
1750579048.1483781,1.0,65.2578125,155.5078125
1750579049.1492608,1.0,65.2578125,155.5078125
1750579050.1505601,0.0,65.2578125,155.5078125
1750579051.15172,1.0,65.2578125,155.5078125
1750579052.1522563,1.0,65.2578125,155.5078125
1750579053.1533787,0.0,65.2578125,155.5078125
1750579054.154632,1.0,65.2578125,155.5078125
1750579055.1551766,0.0,65.2578125,155.5078125
1750579056.1563,2.0,65.2578125,155.5078125
1750579057.1572094,0.0,65.2578125,155.5078125
1750579058.1580474,1.0,65.2578125,155.5078125
1750579059.158668,0.0,65.2578125,155.5078125
1750579060.1594138,1.0,65.2578125,155.5078125
1750579061.160841,1.0,65.2578125,155.5078125
1750579062.1622221,1.0,65.2578125,155.5078125
1750579063.1638122,1.0,65.2578125,155.5078125
1750579064.1650422,1.0,65.2578125,155.5078125
