20250616032750,192.168.0.122,40090,192.168.0.132,5112,3,0.0-31.0,74048310,19108960
20250616032750,192.168.0.132,5112,192.168.0.122,40090,3,0.0-31.0,74048310,19109572,0.062,0,50373,0.000,37
20250616032823,192.168.0.122,60834,192.168.0.132,5112,3,0.0-31.0,45356850,11704922
20250616032823,192.168.0.132,5112,192.168.0.122,60834,3,0.0-31.0,45356850,11705037,0.050,0,30855,0.000,11
20250616032856,192.168.0.122,45054,192.168.0.132,5112,3,0.0-31.0,64015560,16519977
20250616032856,192.168.0.132,5112,192.168.0.122,45054,3,0.0-31.0,64015560,16522264,0.053,0,43548,0.000,27
20250616032929,192.168.0.122,43643,192.168.0.132,5112,3,0.0-31.0,53569740,13824449
20250616032929,192.168.0.122,43643,192.168.0.132,5112,3,0.0-31.0,53569740,13823950
20250616032929,192.168.0.132,5112,192.168.0.122,43643,3,0.0-31.0,53569740,13824938,0.122,0,36442,0.000,36
20250616033002,192.168.0.122,40173,192.168.0.132,5112,3,0.0-31.0,60888870,15712976
20250616033002,192.168.0.132,5112,192.168.0.122,40173,3,0.0-31.0,60888870,15713707,0.074,0,41421,0.000,76
20250616033035,192.168.0.122,52563,192.168.0.132,5112,3,0.0-31.0,55858530,14414966
20250616033035,192.168.0.132,5112,192.168.0.122,52563,3,0.0-31.0,55858530,14415997,0.080,0,37999,0.000,79
20250616033108,192.168.0.122,36170,192.168.0.132,5112,3,0.0-31.0,51375030,13257970
20250616033108,192.168.0.132,5112,192.168.0.122,36170,3,0.0-31.0,51375030,13258582,0.137,0,34949,0.000,20
20250616033141,192.168.0.122,53727,192.168.0.132,5112,3,0.0-31.0,63108570,16285954
20250616033141,192.168.0.132,5112,192.168.0.122,53727,3,0.0-31.0,63108570,16287015,0.096,0,42931,0.000,115
20250616033214,192.168.0.122,49007,192.168.0.132,5112,3,0.0-31.0,48101340,12412973
20250616033214,192.168.0.132,5112,192.168.0.122,49007,3,0.0-31.0,48101340,12414682,0.090,0,32722,0.000,38
20250616033247,192.168.0.122,60127,192.168.0.132,5112,3,0.0-31.0,71533140,18459954
20250616033247,192.168.0.132,5112,192.168.0.122,60127,3,0.0-31.0,71533140,18461446,0.085,0,48662,0.000,80
