20250616025725,192.168.0.132,5112,192.168.0.122,43136,3,2.0-3.0,3807300,30458400,0.081,0,2590,0.000,1
20250616025726,192.168.0.132,5112,192.168.0.122,43136,3,3.0-4.0,3804360,30434880,0.054,0,2588,0.000,2
20250616025727,192.168.0.132,5112,192.168.0.122,43136,3,4.0-5.0,3804360,30434880,0.091,0,2588,0.000,4
20250616025728,192.168.0.132,5112,192.168.0.122,43136,3,5.0-6.0,3804360,30434880,0.082,0,2588,0.000,1
20250616025729,192.168.0.132,5112,192.168.0.122,43136,3,6.0-7.0,3805830,30446640,0.069,0,2589,0.000,0
20250616025730,192.168.0.132,5112,192.168.0.122,43136,3,7.0-8.0,3804360,30434880,0.076,0,2588,0.000,0
20250616025731,192.168.0.132,5112,192.168.0.122,43136,3,8.0-9.0,3804360,30434880,0.085,0,2588,0.000,1
20250616025732,192.168.0.132,5112,192.168.0.122,43136,3,9.0-10.0,3804360,30434880,0.078,0,2588,0.000,0
20250616025733,192.168.0.132,5112,192.168.0.122,43136,3,10.0-11.0,3804360,30434880,0.072,0,2588,0.000,1
20250616025734,192.168.0.132,5112,192.168.0.122,43136,3,11.0-12.0,3804360,30434880,0.090,0,2588,0.000,0
20250616025735,192.168.0.132,5112,192.168.0.122,43136,3,12.0-13.0,3804360,30434880,0.149,0,2588,0.000,2
20250616025736,192.168.0.132,5112,192.168.0.122,43136,3,13.0-14.0,3805830,30446640,0.069,0,2589,0.000,1
20250616025737,192.168.0.132,5112,192.168.0.122,43136,3,14.0-15.0,3804360,30434880,0.107,0,2588,0.000,1
20250616025738,192.168.0.132,5112,192.168.0.122,43136,3,15.0-16.0,3804360,30434880,0.117,0,2588,0.000,1
20250616025739,192.168.0.132,5112,192.168.0.122,43136,3,16.0-17.0,3804360,30434880,0.089,0,2588,0.000,1
20250616025740,192.168.0.132,5112,192.168.0.122,43136,3,17.0-18.0,3805830,30446640,0.071,0,2589,0.000,0
20250616025741,192.168.0.132,5112,192.168.0.122,43136,3,18.0-19.0,3804360,30434880,0.067,0,2588,0.000,12
20250616025742,192.168.0.132,5112,192.168.0.122,43136,3,19.0-20.0,3804360,30434880,0.105,0,2588,0.000,1
20250616025743,192.168.0.132,5112,192.168.0.122,43136,3,20.0-21.0,3804360,30434880,0.079,0,2588,0.000,1
20250616025744,192.168.0.132,5112,192.168.0.122,43136,3,21.0-22.0,3804360,30434880,0.101,0,2588,0.000,2
20250616025745,192.168.0.132,5112,192.168.0.122,43136,3,22.0-23.0,3804360,30434880,0.064,0,2588,0.000,0
20250616025746,192.168.0.132,5112,192.168.0.122,43136,3,23.0-24.0,3795540,30364320,0.078,0,2582,0.000,6
20250616025747,192.168.0.132,5112,192.168.0.122,43136,3,24.0-25.0,3814650,30517200,0.064,0,2595,0.000,0
20250616025748,192.168.0.132,5112,192.168.0.122,43136,3,25.0-26.0,3804360,30434880,0.069,0,2588,0.000,0
20250616025749,192.168.0.132,5112,192.168.0.122,43136,3,26.0-27.0,3461850,27694800,0.420,0,2355,0.000,37
20250616025750,192.168.0.132,5112,192.168.0.122,43136,3,27.0-28.0,3933720,31469760,0.186,0,2676,0.000,11
20250616025751,192.168.0.132,5112,192.168.0.122,43136,3,28.0-29.0,3963120,31704960,0.073,0,2696,0.000,10
20250616025752,192.168.0.132,5112,192.168.0.122,43136,3,29.0-30.0,3860220,30881760,0.124,0,2626,0.000,7
20250616025753,192.168.0.132,5112,192.168.0.122,43136,3,30.0-31.0,3802890,30423120,0.085,0,2587,0.000,3
20250616025754,192.168.0.132,5112,192.168.0.122,43136,3,31.0-32.0,3805830,30446640,0.088,0,2589,0.000,5
20250616025755,192.168.0.132,5112,192.168.0.122,43136,3,32.0-33.0,3802890,30423120,0.109,0,2587,0.000,5
20250616025758,192.168.0.132,5112,192.168.0.122,53889,4,35.0-36.0,2760660,22085280,0.067,0,1878,0.000,8
20250616025759,192.168.0.132,5112,192.168.0.122,53889,4,36.0-37.0,2759190,22073520,0.075,0,1877,0.000,0
20250616025800,192.168.0.132,5112,192.168.0.122,53889,4,37.0-38.0,2759190,22073520,0.078,0,1877,0.000,0
20250616025801,192.168.0.132,5112,192.168.0.122,53889,4,38.0-39.0,2759190,22073520,0.076,0,1877,0.000,0
20250616025802,192.168.0.132,5112,192.168.0.122,53889,4,39.0-40.0,2759190,22073520,0.092,0,1877,0.000,9
20250616025803,192.168.0.132,5112,192.168.0.122,53889,4,40.0-41.0,2757720,22061760,0.098,0,1876,0.000,0
20250616025804,192.168.0.132,5112,192.168.0.122,53889,4,41.0-42.0,2759190,22073520,0.133,0,1877,0.000,1
20250616025805,192.168.0.132,5112,192.168.0.122,53889,4,42.0-43.0,2760660,22085280,0.108,0,1878,0.000,1
20250616025806,192.168.0.132,5112,192.168.0.122,53889,4,43.0-44.0,2757720,22061760,0.199,0,1876,0.000,8
20250616025807,192.168.0.132,5112,192.168.0.122,53889,4,44.0-45.0,2759190,22073520,0.119,0,1877,0.000,5
20250616025808,192.168.0.132,5112,192.168.0.122,53889,4,45.0-46.0,2760660,22085280,0.077,0,1878,0.000,5
20250616025809,192.168.0.132,5112,192.168.0.122,53889,4,46.0-47.0,2740080,21920640,0.102,0,1864,0.000,9
20250616025810,192.168.0.132,5112,192.168.0.122,53889,4,47.0-48.0,2778300,22226400,0.101,0,1890,0.000,0
20250616025811,192.168.0.132,5112,192.168.0.122,53889,4,48.0-49.0,2759190,22073520,0.082,0,1877,0.000,0
20250616025812,192.168.0.132,5112,192.168.0.122,53889,4,49.0-50.0,2757720,22061760,0.085,0,1876,0.000,1
20250616025813,192.168.0.132,5112,192.168.0.122,53889,4,50.0-51.0,2759190,22073520,0.082,0,1877,0.000,1
20250616025814,192.168.0.132,5112,192.168.0.122,53889,4,51.0-52.0,2759190,22073520,0.055,0,1877,0.000,2
20250616025815,192.168.0.132,5112,192.168.0.122,53889,4,52.0-53.0,2760660,22085280,0.066,0,1878,0.000,5
20250616025816,192.168.0.132,5112,192.168.0.122,53889,4,53.0-54.0,2757720,22061760,0.124,0,1876,0.000,0
20250616025817,192.168.0.132,5112,192.168.0.122,53889,4,54.0-55.0,2759190,22073520,0.087,0,1877,0.000,1
20250616025818,192.168.0.132,5112,192.168.0.122,53889,4,55.0-56.0,2759190,22073520,0.053,0,1877,0.000,0
20250616025819,192.168.0.132,5112,192.168.0.122,53889,4,56.0-57.0,2759190,22073520,0.116,0,1877,0.000,0
