loading app allocation_app.py
loading app ryu.app.ofctl_rest
loading app ryu.controller.ofp_handler
instantiating app None of DPSet
creating context dpset
creating context wsgi
instantiating app allocation_app.py of SimpleMonitor13
instantiating app ryu.app.ofctl_rest of RestStatsApi
instantiating app ryu.controller.ofp_handler of OFPHandler
>>> t=55.00 s; Pushed new meters: {1: 49889.615976297224, 2: 27560.35478886882, 3: 18179.380626663704, 4: 4370.648609257017}
>>> t=56.00 s; Pushed new meters: {1: 49889.615976297224, 2: 27560.35478886882, 3: 18179.380626663704, 4: 4370.648609257017}
>>> t=57.00 s; Pushed new meters: {1: 49889.615976297224, 2: 27560.35478886882, 3: 18179.380626663704, 4: 4370.648609257017}
>>> t=58.00 s; Pushed new meters: {1: 49889.615976297224, 2: 27560.35478886882, 3: 18179.380626663704, 4: 4370.648609257017}
>>> t=59.00 s; Pushed new meters: {1: 49889.615976297224, 2: 27560.35478886882, 3: 18179.380626663704, 4: 4370.648609257017}
>>> t=60.00 s; Pushed new meters: {1: 49889.615976297224, 2: 27560.35478886882, 3: 18179.380626663704, 4: 4370.648609257017}
>>> t=61.00 s; Pushed new meters: {1: 49889.615976297224, 2: 27560.35478886882, 3: 18179.380626663704, 4: 4370.648609257017}
>>> t=62.00 s; Pushed new meters: {1: 49889.615976297224, 2: 27560.35478886882, 3: 18179.380626663704, 4: 4370.648609257017}
>>> t=63.00 s; Pushed new meters: {1: 49889.615976297224, 2: 27560.35478886882, 3: 18179.380626663704, 4: 4370.648609257017}
>>> t=64.00 s; Pushed new meters: {1: 49889.615976297224, 2: 27560.35478886882, 3: 18179.380626663704, 4: 4370.648609257017}
>>> t=65.00 s; Pushed new meters: {1: 49889.615976297224, 2: 27560.35478886882, 3: 18179.380626663704, 4: 4370.648609257017}
>>> t=66.00 s; Pushed new meters: {1: 52110.41426629722, 2: 33620.08573886882, 3: 14269.50000000326, 4: 0}
>>> t=67.00 s; Pushed new meters: {1: 52110.41426629722, 2: 33620.08573886882, 3: 14269.50000000326, 4: 0}
>>> t=68.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=69.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=70.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=71.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=72.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=73.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=74.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=75.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=76.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=77.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=78.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=79.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=80.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=81.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=82.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=83.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=84.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=85.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=86.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=87.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=88.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=89.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=90.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=91.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=92.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=93.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=94.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=95.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=96.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=97.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=98.00 s; Pushed new meters: {1: 50208.74422973708, 2: 32764.77262685321, 3: 13711.10814858066, 4: 3315.3749999983465}
>>> t=99.00 s; Pushed new meters: {1: 46622.090526814245, 2: 30241.159478362766, 3: 17561.24999999313, 4: 5575.499999999156}
>>> t=100.00 s; Pushed new meters: {1: 49148.684106814246, 2: 31803.749108362765, 3: 19047.566789993132, 4: 0}
>>> t=101.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=102.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=103.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=104.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=105.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=106.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=107.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=108.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=109.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=110.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=111.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=112.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=113.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=114.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=115.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=116.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=117.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=118.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=119.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=120.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=121.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=122.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=123.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=124.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=125.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=126.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=127.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=128.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=129.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=130.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=131.00 s; Pushed new meters: {1: 47016.35407266057, 2: 30410.407519751385, 3: 18308.886584972748, 4: 4264.351827785435}
>>> t=132.00 s; Pushed new meters: {1: 53420.240882660575, 2: 33381.263509751385, 3: 13198.495609312318, 4: 0}
>>> t=133.00 s; Pushed new meters: {1: 53420.240882660575, 2: 33381.263509751385, 3: 13198.495609312318, 4: 0}
>>> t=134.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=135.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=136.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=137.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=138.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=139.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=140.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=141.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=142.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=143.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=144.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=145.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=146.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=147.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=148.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=149.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=150.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=151.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=152.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=153.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=154.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=155.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=156.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=157.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=158.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=159.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=160.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=161.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=162.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=163.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=164.00 s; Pushed new meters: {1: 51582.30325388895, 2: 31985.972650610835, 3: 12380.03659720671, 4: 4051.687500017778}
>>> t=165.00 s; Pushed new meters: {1: 44210.23529240396, 2: 31090.48965699249, 3: 20647.58755720671, 4: 4051.687500017778}
>>> t=166.00 s; Pushed new meters: {1: 46212.82235240396, 2: 32521.99136699249, 3: 21265.18628720671, 4: 0}
>>> t=167.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=168.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=169.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=170.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=171.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=172.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=173.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=174.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=175.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=176.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=177.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=178.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=179.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=180.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=181.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=182.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=183.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=184.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=185.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=186.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=187.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=188.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=189.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=190.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=191.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=192.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=193.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=194.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=195.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=196.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=197.00 s; Pushed new meters: {1: 44269.26757622102, 2: 31176.703440029127, 3: 20238.501444906702, 4: 4315.527545446305}
>>> t=198.00 s; Pushed new meters: {1: 56293.75000622102, 2: 30570.75000006752, 3: 13135.50000000291, 4: 0}
>>> t=199.00 s; Pushed new meters: {1: 56293.75000622102, 2: 30570.75000006752, 3: 13135.50000000291, 4: 0}
>>> t=200.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=201.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=202.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=203.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=204.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=205.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=206.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=207.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=208.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=209.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=210.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=211.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=212.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=213.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=214.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=215.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=216.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=217.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=218.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=219.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=220.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=221.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=222.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=223.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=224.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=225.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=226.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=227.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=228.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=229.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=230.00 s; Pushed new meters: {1: 54006.75608679158, 2: 28913.531185381536, 3: 12409.806286492556, 4: 4669.90644762577}
>>> t=231.00 s; Pushed new meters: {1: 44178.74999974575, 2: 34901.99999994133, 3: 19860.74999992759, 4: 1058.49999762577}
>>> t=232.00 s; Pushed new meters: {1: 44651.12678974575, 2: 35275.22709994132, 3: 20073.64609992759, 4: 0}
>>> t=233.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=234.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=235.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=236.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=237.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=238.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=239.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=240.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=241.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=242.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=243.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=244.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=245.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=246.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=247.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=248.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=249.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=250.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=251.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=252.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=253.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=254.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=255.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=256.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=257.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
>>> t=258.00 s; Pushed new meters: {1: 42970.21355739889, 2: 33946.40464846387, 3: 19323.06928375434, 4: 3760.312499997569}
